location,parameter,value,unit,country,city,date.utc,coordinates.latitude,coordinates.longitude
"Moti Doongri, Alwar - RSPCB",pm25,48.4,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-17 05:15:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,48.4,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-17 05:00:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,29.3,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-16 13:15:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,25.9,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-16 11:30:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,24.09,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-15 20:45:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,26.08,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-14 09:45:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,25.51,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-14 07:30:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,23.39,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-13 22:45:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,26.12,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-13 19:45:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,26.89,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-13 18:30:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,23.96,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-13 16:15:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,23.97,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-13 15:30:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,26.62,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-13 12:30:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,23.49,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-12 01:15:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,23.49,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-12 01:00:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,23.48,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-12 00:30:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,23.59,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-11 22:00:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,23.59,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-11 21:45:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,23.01,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-11 18:00:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,24.5,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-11 08:00:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,24.51,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-11 07:00:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,25.69,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-10 12:00:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,29.07,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-10 11:15:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,29.07,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-10 10:45:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,23.51,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-10 08:30:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,31.3,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-10 02:00:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,31.3,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-10 01:45:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,27.27,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-09 15:30:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,32.68,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-09 15:15:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,29.88,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-09 03:45:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,24.19,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-09 00:45:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,30.6,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-08 02:15:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,29.4,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-07 20:00:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,29.12,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-07 19:30:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,26.26,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-07 19:15:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,26.26,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-07 18:45:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,28.92,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-07 18:00:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,32.96,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-07 17:15:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,32.63,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-07 16:15:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,29.3,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-07 11:45:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,24.57,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-07 05:15:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,27.91,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-07 02:30:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,26.92,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-07 01:00:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,31.22,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-07 00:15:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,31.22,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 23:45:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,25.94,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 23:15:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,25.94,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 23:00:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,24.42,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 22:15:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,24.42,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 22:00:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,24.42,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 21:45:00,27.554793,76.611536
