location,parameter,value,unit,country,city,date.utc,coordinates.latitude,coordinates.longitude
"Golden Temple, Amritsar - PPCB",pm25,17.54,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-24 03:45:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,7.56,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-24 01:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,9.68,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-23 22:45:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,21.07,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-23 20:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,0.0,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-23 14:00:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,29.35,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-23 03:45:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,21.22,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-23 00:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,13.68,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-22 22:00:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,22.06,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-22 17:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,22.06,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-22 17:15:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,18.24,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-22 15:00:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,8.97,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-22 09:00:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,29.55,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-22 02:45:00,31.62,74.876512
