location,parameter,value,unit,country,city,date.utc,coordinates.latitude,coordinates.longitude
"Bapuji Nagar, Bengaluru - KSPCB",pm25,19,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-19 01:00:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,13,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-18 22:45:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,17,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-18 09:30:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,17,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-18 05:45:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,21,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-18 00:00:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,21,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-17 21:30:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,26,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-17 15:00:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,26,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-17 14:30:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,20,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-17 11:45:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,16,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-17 09:15:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,19,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-17 09:00:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,22,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-17 05:30:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,22,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-17 05:15:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,22,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-17 05:00:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,25,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-16 19:00:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,24,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-16 13:30:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,19,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-16 11:30:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,19,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-15 20:45:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,21,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-15 16:15:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,25,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-15 10:15:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,18,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-15 00:45:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,34,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-14 19:30:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,92,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-14 13:30:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,22,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-14 10:45:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,24,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-14 10:00:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,25,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-14 07:30:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,18,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-14 07:00:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,15,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-13 23:00:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,15,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-13 22:45:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,20,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-13 19:45:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,19,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-13 18:30:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,28,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-13 16:15:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,29,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-13 15:30:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,32,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-13 12:30:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,17,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-13 04:30:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,32,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-12 03:00:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,30,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-12 01:45:00,12.951913,77.539784
