location,parameter,value,unit,country,city,date.utc,coordinates.latitude,coordinates.longitude
"New Collectorate, Baghpat - UPPCB",pm25,46,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-18 09:30:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,39,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-18 05:45:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,25,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-18 00:00:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,25,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-17 23:45:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,33,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-17 21:30:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,14,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-17 15:00:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,14,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-17 14:30:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,6,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-17 09:15:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,31,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-17 09:00:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,31,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-17 07:00:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,34,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-17 05:30:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,34,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-17 05:15:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,30,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-17 05:00:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,25,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-16 22:45:00,28.974801,77.213357
