location,parameter,value,unit,country,city,date.utc,coordinates.latitude,coordinates.longitude
"Sector-2 IMT, Manesar - HSPCB",pm25,15.2,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-24 15:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,18.18,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-24 12:30:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,13.17,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-24 08:30:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,26.96,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-23 20:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,29.8,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-23 09:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,44.15,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-22 15:15:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,32.65,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-22 14:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,17.78,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-19 06:30:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,63.27,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-19 02:15:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,61.56,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-19 01:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,55.05,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-18 22:30:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,43.26,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-18 09:15:00,28.360699,76.93609
