location,parameter,value,unit,country,city,date.utc,coordinates.latitude,coordinates.longitude
"Vidayagiri, Bagalkot - KSPCB",pm25,18.02,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-27 19:00:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,27.72,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-27 18:00:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,16.92,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-27 15:15:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,19.03,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-27 13:45:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,21.88,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-27 13:30:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,24.27,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-27 13:15:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,15.47,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-27 10:00:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,27.42,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-26 22:45:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,55.75,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-26 21:15:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,22.87,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-26 13:15:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,13.11,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-26 03:45:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,19.36,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-25 19:15:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,11.67,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-25 14:30:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,10.98,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-25 13:30:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,9.52,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-25 13:00:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,9.52,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-25 12:45:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,12.98,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-25 12:15:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,12.98,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-25 11:45:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,8.33,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-25 05:00:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,8.33,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-25 04:45:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,10.24,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-24 17:45:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,40.91,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-24 15:00:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,10.51,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-24 12:30:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,13.45,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-24 08:30:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,14.57,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-24 01:45:00,16.172806,75.659694
